article_id,source,path,author_ids,combined_text,text_for_tfidf
35,ajsrp,finalpdfs/9162-8055.pdf,['AUTH_00021'],"هدف البحث الحالي الا قياس اثر الخطط التعليميه المبنيه علا التصنيف الصحيح في تحسين اداء الطالبات الاكاديعي, وقياس مدا قدره المعلمات علا تصنيف الطالبات بشكل موضوعي ودقيقء وقد تكون مجتمع البحث من طالبات الاجرائي كمنهج للبحثء واستعان gall الصف الثالث الابتدائي. واشتملت عينه البحث علا (41) طالبه. واستخدم البحث البحث باختبارات تشخيصيه وتحليليه قبليه وبعديه والملاحظات الصفيه. وسجلات تحصيل وتقارير اداءء ومنصه مدرستي, كادوات للبحث. وقد توصل البحث للعديد من النتائج اهمها: (Excel) وبرامج تحليل بيانات تحليل مستويات","هدف بحث حال قياس ثر خطط تعليميه مبنيه تصنيف صحيح حس داء طالب الاكاديعي, قياس مد قدر معلم صنيف طالب شكل موضوع دقيقء كو مجتمع بحث طالب اجرائ منهج بحثء ستعا gall صف ثالث الابتدائي. اشتمل بحث (41) طالبه. ستخدم بحث بحث اختبار شخيص حليل عد ملاحظ صفيه. سجل حصيل تقارير داءء منص مدرستي, ادو بحث. وصل بحث عديد نتائج اهمها: (Excel) رامج حليل يان حليل مستو"
1201,ARPD,finalpdfs/253.pdf,['AUTH_00069'],"ء لا يتجزا من التطوير التربوي العام حيث قدم رؤيه واضحه لما يعنيه كون الفرد مثقفا علمياء من خلال وصف ما المتراكمه. وقد نظمت هذه المعايير فا سته مجالات. ها: تدريس (National Research Council: NRC, 1996) وفي عام 2013, واستجابه لظروف ومعطيات سياسيه واقتصاديه واجتماعيه وعلميه, جرا اطلاق معايير العلوم للجيل القادم The Next Generation Science Standards (NGSS) التا اعطت التربيه العلميه اتجاها جديداء واكسبتها قيمه pS) من خلال اعطاء الطلبه فرص الانخراط الا تصميم حلول للمشكلات باستخدام مفاهيم مشتركه ومتقاطعه في مجالات العلوم المختلفه. اذ تكونت هذه المعايير من ثلاثه ابعاد, هي: الافكار المحوريه المتخصصه. والممارسات العلميه والهندسيه, والمفاهيم المشتركه (رواقه والمومني. 2016). وفي بدايه الالفيه AML ظهر برنامج العلوم والتكنولوجيا والهندسه والرياضيات Science, Technology, Engineering, and Mathematics Program (STEM) بهدف اعداد طلبه المدارس للدراسه الجامعيه والدراسات العليا في مجالات العلوم والتكنولوجيا والهندسه والرياضيات. ورفد سوق العمل بعماله مؤهله في مجال التكنولوجيا المتقدمه, وفقا لمجموعه من المعاي توجهات Goll في التربيه العلميه. دراسات/ العلوم","تجز تطوير تربو عام قدم رؤ ضح ون فرد مثقف علمياء صف المتراكمه. نظم معايير ست مجالات. ها: دريس (National Research Council: NRC, 1996) عام 2013, ستجاب ظروف معط سياس قتصاد جتماع علميه, جر طلاق معايير علوم جيل قادم The Next Generation Science Standards (NGSS) تا اعط تربيه علميه تج جديداء اكسب قيم pS) اعطاء طلبه رص انخراط صميم حلول مشكل استخدام مفاهيم مشترك متقاطع مجال علوم مختلفه. اذ كونت معايير ثلاث ابعاد, هي: افكار محوريه متخصصه. ممارس علميه هندسيه, مفاهيم مشتركه (رواق مومني. 2016). دا الفيه AML ظهر رنامج علوم والتكنولوجيا هندسه رياض Science, Technology, Engineering, and Mathematics Program (STEM) هدف عداد طلب مدارس دراسه جامعيه دراس مجال علوم والتكنولوجيا هندسه والرياضيات. رفد سوق عمل عمال مؤهل مجال التكنولوجيا متقدمه, فق مجموع معا توجه Goll تربيه علميه. دراسات/ علوم"
631,ARPD,finalpdfs/226.pdf,['AUTH_00028'],هدفت الدراسه التعرف الا العلاقه بين التدفق النفسي والتفاؤل لدا اعضاء هيئه التدريس Jou) الخليج ومصر)ء كما هدفت معرفه القيمه التنبؤيه للتفاؤل في التدفق النفسي لدا اعضاء هيئه التدريس. وتكونت عينه الدراسه من )124( عضو هئيه تدريس من جامعات مختلفه من دول الخليج كالتالي: السعوديه (20). عمان (19). قطر )40( ومن مصر (45). واشتملت ادوات الدراسه علي مقياس التدفق النفسي اعداد الباحثين). ومقياس التفاؤل (اعداد عبد الخالق 1996). واشارت النتائج الا وجود فروق داله احصائيا بين متوسطات درجات اعضاء هيئه التدريس (دول الخليج ومصر) علا مقياس التدفق النفسي لصالح اعضاء هيئه التتدريس في دول الخليج. كما اظهرت النتائج وجود فروق داله احصائيا بين متوسطات درجات اعضاء هيئه التدريس (دول الخليج ومصر) علا مقياس التفاؤل لصالح اعضاء هيئه التدريس في دول الخليج. واخيرا هيئه التدريس. (ال التفاؤل التدفق النفسيء دراسه مقارنه,هدف دراسه تعرف علاقه تدفق تفاؤل دا اعضاء هيئ تدريس Jou) خليج مصر)ء هدف معرف قيمه تنبؤيه تفاؤل تدفق دا اعضاء هيئ تدريس. كونت دراسه )124( عض هئ دريس جامع مختلف دول خليج تالي: سعوديه (20). عم (19). قطر )40( مصر (45). اشتمل ادو دراسه مقياس تدفق عداد الباحثين). مقياس تفاؤل (اعداد عبد خالق 1996). اشار نتائج جود روق دال حصائي متوسط درج اعضاء هيئ تدريس (دول خليج مصر) مقياس تدفق صالح اعضاء هيئ تتدريس دول خليج. اظهر نتائج جود روق دال حصائي متوسط درج اعضاء هيئ تدريس (دول خليج مصر) مقياس تفاؤل صالح اعضاء هيئ تدريس دول خليج. خير هيئ تدريس. (ال تفاؤل تدفق نفسيء دراس مقار
757,ARPD,finalpdfs/105.pdf,['AUTH_00049'],هدف البحث الحالا الا قياس فاعليه نموذج تدريسي قائم علا التفاعل بين استراتيجيتي خطط لتتوسع والخرائط الذهنيه في تدريس العلوم لتنميه التحصيل المعرفا ومهارات التفكير البصرا والدافعيه لتعلم العلوم لدا التلاميذ الموهوبين ذوي صعوبات التعلم بالصف الثاني الاعدادي وقد تكونت مجموعه البحث من )١١( تلميذا من تلاميذ الصف الثانا الاعدادا تم انتقاؤهم Lady للتعريف الاجرائا للموهوبين ذوا صعوبات التعلم واستخدم الباحث المنهجين: الوصفي في اعداد الاطار النظرا للبحث والوحده التجريبيه بما تشتمل عليه من: GUS التلميذء كراسه النشاطء ودليل المعلم وادوات البحث (اختبار التحصيل المعرفاء اختبار مهارات التفكير البصراء مقياس الدافعيه لتعلم العلوم) وفا تحليل النتائج وتفسيرهاء والمنهج التجريبا فا الجزء الميدانا المتمثل فا التصميم التجريبا ذا المجموعه الواحده وقد اظهرت النتائج فاعليه تدريس العلوم باستخدام النموذج التدريسا فا كل من: التحصيل المعرفا ومهارات التفكير البصراء والدافعيه لتعلم ca sell واوصا الباحث بضروره تبنا مخططا مناهج العلوم للتلاميذ الموهوبين ذوا صعوبات التعلم بوزاره التربيه والتعليم للنموذج التدريسا عند تخطيطهم لها. ال مهارات التفكير البصرا - الدافعيه لتعلم العلوم - التلاميذ الموهوبون,هدف بحث حال قياس نموذج دريس قائم تفاعل استراتيجيتي خطط توسع خرائط ذهنيه دريس علوم نم تحصيل معرف مهار تفكير بصر دافعيه علم علوم دا تلاميذ موهوب صعوب تعلم صف ثان اعداد كونت مجموع بحث )١١( تلميذ تلاميذ صف ثان اعداد تم انتقاؤ Lady تعريف اجرائ موهوب صعوب تعلم ستخدم باحث منهجين: وصف عداد اطار نظر بحث وحده تجريبيه شتمل من: GUS تلميذء راس نشاطء دليل معلم ادو بحث (اختبار تحصيل معرفاء ختبار مهار تفكير بصراء مقياس دافعيه علم علوم) حليل نتائج وتفسيرهاء منهج تجريب جزء ميدان متمثل تصميم تجريب مجموعه واحده اظهر نتائج دريس علوم استخدام نموذج تدريس من: تحصيل معرف مهار تفكير بصراء دافعيه علم ca sell وص باحث ضرور مخطط مناهج علوم تلاميذ موهوب صعوب تعلم وزار تربيه تعليم نموذج تدريس خطيط ها. ال مهار تفكير بصر - دافعيه علم علوم - تلاميذ موهوب
1347,ARPD,finalpdfs/111.pdf,"['AUTH_00031', 'AUTH_00075']",هدف البحث الا تعرف فعاليه انموذج مقترح لتدريس الكيمياء قائم علا نظريتي تجهيز ومعالجه المعلومات والذكاء الناجح في تنميه ه التفكير المنتج لدا طلاب الصف الاول الثانوي وقد تم استخدام المنهج التجريبي ذو التصميم شبه التجريبي القائم علا القياسين chill والبعدي لمجموعتين: احداهما تجريبيه والاخرا Alico وقد تكونت عينه البحث من (15) طالبا من طلاب Cabell الاول ccs sitll باداره تعليم صبيا بالمملكه Aga rll Ay pl من مدرستي عمر بن عبد العزيز والعيدابي AB الثانويتين AS بلغت )171( طالباء والاخرا ضابطه بلغت (57) طالباء وتمثلت اداه البحث في اختبار التفكير المنتج؛ وقد اسفرت النتائج عن وجود فعاليه للانموذج المقترح القائم علا نظريتي تجهيز ومعالجه المعلومات؛ والذكاء الناجح في تنميه مهارات التفكير المنتج لدا طلاب Catal الاول الثانوي وفي ضوء ذلك يوصا بضروره ade دورات تدريبيه لمعامي العلوم في اثناء الخدمه؛ لتدريبهم علا تطبيق نظريتي تجهيز ومعالجه المعلومات slSall ال الانموذج المقترح - نظريه تجهيز ومعالجه المعلومات - نظريه الذكاء,هدف بحث عرف عال انموذج مقترح دريس كيمياء قائم نظر جهيز معالج معلوم ذكاء ناجح نم تفكير منتج دا طلاب صف اول ثانو تم استخدام منهج تجريب تصميم تجريب قائم قياس chill لمجموعتين: حد جريب اخر Alico كونت بحث (15) طالب طلاب Cabell اول ccs sitll ادار عليم صبي مملكه Aga rll Ay pl مدرس عمر عبد عزيز عيداب AB ثانو AS لغت )171( طالباء اخر ضابط لغت (57) طالباء تمثل دا بحث ختبار تفكير منتج؛ اسفر نتائج جود عال انموذج مقترح قائم نظر جهيز معالج المعلومات؛ ذكاء ناجح نم مهار تفكير منتج دا طلاب Catal اول ثانو ضوء وص ضرور ade دور دريب معام علوم اثناء خدمه؛ دريب طبيق نظر جهيز معالج معلوم slSall ال انموذج مقترح - ظري جهيز معالج معلوم - ظري ذكاء
1146,ARPD,finalpdfs/201.pdf,['AUTH_00187'],"هدفت الدراسه الحاليه الا تقصي اداء المؤشر الاحصائي ,1 كطريقه للكشف Ge الاستجابات غير الجديه في المقاييس غير المعرفيه باختلاف عدد فئات التدريج لفقرات ليكرت (ثلاثي. رباعي. خماسيء سباعي). ولتحقيق هدف الدراسه, تم استخدام مقياس التحيزات المعرفيه المكون من (42) فقره بعد اعداد اربع صور للمقياس, تمثل كل منها احدا فئات التدريج الاربع. وتم تطبيق هذه الصور الاربع علا عينه الدراسه الكليه المؤلفه من (1495) طالبا وطالبه من طلبه البكالوريوس في جامعه اليرموك. المسجلين للفصل الدراسي الثاني من العام الدراسي luals 2019/2018 المؤشر الاحصائي ,1 لكل مستجيبء تم استخدام نموذج الاستجابه المتدرجه كاحد نماذج نظريه الاستجابه للفقره. وتبين من نتائج الدراسه الحاليه ان توزيع المؤشر LP بغض النظر عن عدد فتئات تدريج الفقره ملتو نحو اليسار ولا يتوزع توزيعا طبيعيا. كما Gl Gat خصائص التوزيع للمؤشر الاحصائي لا تختلف باختلاف عدد GL التدريج للفقره. في حين Gi نسب الكشف عن الاستجابات غير الجديه المكتشفه وفق المؤشر PP تختلف باختلاف عدد فئات تدريج الفقره. وكانت اعلا نسبه استجابات غير جديه كشفها المؤشر هي )19.7 ( عند استخدام تدريج ليكرت الرباعي. في حين ان اقل نسه استجابات غير جديه هي )10.7 ( عند استخدام تدريج ليكرت الثلاثي. (ال الاستجابات غير الجديه. عدد فئات تدريج المقياس","هدف دراسه حاليه قص داء مؤشر احصائ ,1 طريق كشف Ge استجاب جديه مقاييس معرفيه اختلاف عدد ئا تدريج فقر يكر (ثلاثي. رباعي. خماسيء سباعي). حقيق هدف دراسه, تم استخدام مقياس تحيز معرفيه مك (42) قر عداد ربع صور مقياس, حد ئا تدريج اربع. تم طبيق صور اربع دراسه كليه مؤلفه (1495) طالب طالب طلب البكالوريوس جامع يرموك. مسجل فصل دراس ثان عام دراس luals 2019/2018 مؤشر احصائ ,1 مستجيبء تم استخدام نموذج استجابه متدرجه احد نماذج ظري استجابه فقره. تائج دراسه حاليه ان وزيع مؤشر LP غض نظر عدد ئات دريج فقره ملت يسار توزع وزيع طبيعيا. Gl Gat خصائص توزيع مؤشر احصائ ختلف اختلاف عدد GL تدريج فقره. Gi سب كشف استجاب جديه مكتشفه فق مؤشر PP ختلف اختلاف عدد ئا دريج فقره. انت سب استجاب جد شف مؤشر )19.7 ( استخدام دريج يكر رباعي. ان قل سه استجاب جد )10.7 ( استخدام دريج يكر ثلاثي. (ال استجاب جديه. عدد ئا دريج مقياس"
1374,ARPD,finalpdfs/136.pdf,['AUTH_00052'],"هدفت الدراسه الحاليه الا التعرف الا استراتيجيات التعامل مع قلق الاختبار المتنبئه بالتفاؤل والدافعيه الداخليه لدا طلبه جامعه جدارا . تكونت عينه الدراسه من )425( طالبا وطالبه. ولتحقيق اهداف الدراسه. استخدم مقياس لاستراتيجيات التعامل مع قلق الاختبار. ومقياس للتفاؤل. ومقياس للدافعيه الداخليه. واستخدم في تحليل البيانات تحليل التباين الثلاثي. وتحليل الانحدار التدريجي المتعدد. واظهرت النتائج ان الذكور يستخدمون استراتيجيات ضبط الموقف اكثر بشكل دال من الاناث؛ وان طلبه كليات العلوم الانسانيه والاجتماعيه يستخدمون استراتيجيات ضبط القلق وكبت القلق وضبط الموقف اكثر بشكل دال من طلبه كليات العلوم الطبيعيه؛ وان طلبه السنه الاولا يستخدمون استراتيجيات ضبط الخطر اكثر بشكل دال من طلبه السنتين الثالثه والرابعه؛ وان طلبه السنتين الثالثه والرابعه يستخدمون استراتيجيات ضبط الموقف اكثر بشكل دال من طلبه السنه الاولا. Gly طلبه السنه الثالثه يستخدمون هذه الاستراتيجيات نفسها اكثر بشكل دال من طلبه السنه الثانيه. وتم التوصل الا ان استراتيجيات قلق الاختبار المتنبئه بالتفاؤل هي استراتيجيات: ضبط القلق, وكبت القلق. وضبط الموقف. وضبط ball علا التوالي؛ في حين ان استراتيجيات قلق الاختبار المتنبئه بالدافعيه الداخليه هي استراتيجيات: ضبط القلق. وضبط hill وضبط الموقف. علا التوالي. (ال استراتيجيات التعامل مع قلق الاختبار التفاؤل الدافعيه","هدف دراسه حاليه تعرف استراتيجيات تعامل قلق اختبار متنبئه تفاؤل دافعيه داخليه دا طلب جامع جدار . كونت دراسه )425( طالب طالبه. حقيق هداف دراسه. ستخدم مقياس لاستراتيجيات تعامل قلق اختبار. مقياس تفاؤل. مقياس دافعيه داخليه. ستخدم حليل بيان حليل تبا ثلاثي. حليل انحدار تدريج متعدد. اظهر نتائج ان ذكور يستخدم استراتيجيات ضبط موقف كثر شكل دال اناث؛ ان طلب علوم انسانيه والاجتماعيه يستخدم استراتيجيات ضبط قلق بت قلق ضبط موقف كثر شكل دال طلب علوم طبيعيه؛ ان طلب سنه اول يستخدم استراتيجيات ضبط خطر كثر شكل دال طلب سن ثالثه رابعه؛ ان طلب سن ثالثه رابعه يستخدم استراتيجيات ضبط موقف كثر شكل دال طلب سنه اولا. Gly طلب سنه ثالثه يستخدم الاستراتيجيات كثر شكل دال طلب سنه ثانيه. تم توصل ان استراتيجيات قلق اختبار متنبئه تفاؤل استراتيجيات: ضبط قلق, بت قلق. ضبط موقف. ضبط ball توالي؛ ان استراتيجيات قلق اختبار متنبئه دافعيه داخليه استراتيجيات: ضبط قلق. ضبط hill ضبط موقف. توالي. (ال استراتيجيات تعامل قلق اختبار تفاؤل دافعيه"
1084,ARPD,finalpdfs/144.pdf,['AUTH_00193'],هدفت هذه الدراسه الا الكشف عن درجه ممارسه مديري مدارس محافظه اربد للقياده الملهمه. وعلاقتها بمستوا شغف المعلمين تجاه مهنتهم من وجهه نظر المعلمين. وقد تم استخدام المنهج الوصفي الارتباطي. وتكونت عينه الدراسه من )380( Vales ومعلمه في مدارس محافظه اربد . وتمثلت اداه الدراسه في استبانه مكونه من (52) BH موزعه علا جزاين: الجزء الاولء القياده الملهمه. وتكون من (32) فقره. موزعه علا خمسه مجالات (الثقه بالنفس؛ وتمكين المعلمينء واداره التغييرء والرؤيه الاستراتيجيه. والحساسيه تجاه المتغيرات البيئيه) والجزء الثاني: الشغف. وتكون من (20) فقره موزعه علا ثلاثه مجالات (الشغف العام. والشغف الانسجاميء والشغف القهري). وتوصلت الدراسه الا OF درجه ممارسه مديري مدارس محافظه اربد للقياده الملهمه جاءت متوسطه: وان مستوا شغف المعلمين تجاه مهنتهم cle بدرجه مرتفعه مع وجود علاقه ايجابيه داله احصائيا بين days ممارسه مديري مدارس محافظه اربد للقياده الملهمه ومستوا did المعلمين تجاه مهنتهم من وجهه نظر المعلمين. واوصت الباحثتان بضروره تعزيز معارف المديرين ومهاراتهم فيما يتعلق بالقياده الملهمه وتطبيقاتها في مجال الممارسات التربويه من خلال برامج التدريب وورش العمل واللقاءات التربويه. (ال القياده الملهمه . مديرا المدارس في محافظه اربد شغف,هدف دراسه كشف درج ممارس مدير مدارس محافظ ربد قياده ملهمه. علاق مستوا شغف معلم مهن جه ظر معلمين. تم استخدام منهج وصف الارتباطي. كونت دراسه )380( Vales معلم مدارس محافظ ربد . تمثل دا دراسه ستبان مكو (52) BH موزع جزاين: جزء اولء قياده ملهمه. كو (32) قره. موزع خمس مجال (الثق نفس؛ مك معلمينء دار تغييرء رؤيه الاستراتيجيه. حساسيه متغير بيئيه) جزء ثاني: شغف. كو (20) قر موزع ثلاث مجال (الشغف عام. شغف الانسجاميء شغف قهري). وصلت دراسه OF درج ممارس مدير مدارس محافظ ربد قياده ملهمه جاء متوسطه: ان مستو شغف معلم مهن cle درج مرتفع جود علاق يجاب دال حصائي days ممارس مدير مدارس محافظ ربد قياده ملهمه مستو did معلم مهن جه ظر معلمين. وصت باحث ضرور عزيز معارف مدير مهار تعلق قياده ملهمه تطبيق مجال ممارس تربويه رامج تدريب ورش عمل لقاء تربويه. (ال قياده ملهمه . مدير مدارس محافظ ربد شغف
1532,ARPD,finalpdfs/279.pdf,['AUTH_00085'],"هدفت هذه الدراسه للتعرف علا مستوا قلق المستقبل clei وعلاقته بتقدير الذات cal الطلبه الجامعيين في محافظه الخليل. وكذلك فحص الفروق في مستوا قلق المستقبل الزواجي وفقا لبعض المتغيرات المستقله كالجنسء والمستوا الاقتصادي. ومكان السكن. ومستوا الطالب الدراسيء والتخصص. تم اختيار عينه عشوائيه تكونت من )180( طالبا وطالبه موزعين علا كل من جامعه Lal والبوليتكنك والقدس المفتوحه بواقع )60( من كل جامعه, المستقبل الرواجي. كما عن اسئله الدراسه. واسفرت الدراسه عن جود Gard في مستوا قلق المستقبل الزواجي تعزا للجنس لصالح الاناث. ولمكان السكن لصالح سكان المدينه. ووجد كذلك فروق تعزا لنوع الجامعه لصالح جامعه القدس المفتوحه. ووجد فروق فروق تعزا للتخصص. واوصت الدراسه بمجموعه من التوصيات اهمها: ضروره توعيه الشباب حول قلق المستقبل الزواجي. وتعزيز مفاهيم التكافل الاجتماعي في (ال قلق المستقبل الزواجيء تقدير الذات","هدف دراسه تعرف مستو قلق مستقبل clei علاق تقدير cal طلبه جامعي محافظ خليل. حص فروق مستو قلق مستقبل زواج فق متغير مستقله جنسء مستو الاقتصادي. مك سكن. مستو طالب دراسيء تخصص. تم ختيار عشوائ كونت )180( طالب طالب موزع جامع Lal والبوليتكنك قدس مفتوحه واقع )60( جامعه, مستقبل رواجي. سئل دراسه. اسفر دراسه جود Gard مستو قلق مستقبل زواج عز جنس صالح اناث. مكا سكن صالح سك مدينه. وجد روق عز وع جامعه صالح جامع قدس مفتوحه. وجد روق روق عز تخصص. وصت دراسه مجموع توص اهمها: ضرور وع شباب قلق مستقبل زواجي. عزيز مفاهيم تكافل اجتماع (ال قلق مستقبل زواجيء قدير"
337,ARPD,finalpdfs/218.pdf,['AUTH_00021'],"هدفت الدراسه الحاليه الكشف عن القدره التنبؤيه لمصادر الضغوط النفسيه بالتوافق الزواجي لدا عينه من المعلمين المتزوجين في محافظه عجلون. وتحديد الفروق في مستوا المصادر للضغوط النفسيه والتوافق الزواجي لدا المعلمين التي تعزا الا متغيري الجنس والعمر. تكونت عينه الدراسه من (252) معلما ومعلمه )146 ذكور. 106 اناث). من المعلمين المتزوجين في محافظه glee وتم اختيارهم بالطريقه المتيسره. ولتحقيق اهداف الدراسه, تم تطوير مقياسين: مقياس مصادر الضغوط النفسيه؛ ومقياس التوافق الزواجي. وتم التحقق من دلالات صدق وثبات المقياسين. ثم تم تطبيقهما علا عينه الدراسه. اظهرت النتائج ان مستوا مصادر الضغوط النفسيه لدا المعلمين المتزوجين جاء متوسطا . ومستوا التوافق الزواجي كان منخفضا , واشارت النتائج الا عدم وجود فروق ذات دلاله احصائيه في مستوا مصادر الضغوط النفسيه والتوافق الزواجي تعزا الا متغيري الجنس والعمر. كذلك اشارت النتائج الا وجود علاقه ارتباطيه ذات دلاله احصائيه بين مصادر الضغوطات النفسيه والتوافق الزواجي لدا المعلمين. وفيما يتعلق بمصادر الضغوط النفسيه التي تنبات بالتوافق الزواجي لدا كل من الجنسينء تبين ان المصادر المتنبئه هي: الضغوط الاسريه. والضغوط الشخصيه. والضغوط الاجتماعيه. في حين لم تتنبا ضغوط العمل بالتوافق الزواجي لدا المعلمين. (ال مصادر الضغوط النفسيه التوافق الزواجي. المعلمون","هدف دراسه حاليه كشف قدره تنبؤيه مصادر ضغوط نفسيه توافق زواج دا معلم متزوج محافظ عجلون. حديد فروق مستو مصادر ضغوط نفسيه توافق زواج دا معلم عز متغير جنس عمر. كونت دراسه (252) معلم معلم )146 ذكور. 106 اناث). معلم متزوج محافظ glee تم ختيار طريقه متيسره. حقيق هداف دراسه, تم طوير مقياسين: مقياس مصادر ضغوط نفسيه؛ مقياس توافق زواجي. تم تحقق دلال صدق ثب المقياسين. تم طبيق دراسه. اظهر نتائج ان مستو مصادر ضغوط نفسيه دا معلم متزوج جاء متوسط . مستو توافق زواج منخفض , اشار نتائج عدم جود روق دلال حصائ مستو مصادر ضغوط نفسيه توافق زواج عز متغير جنس عمر. اشار نتائج جود علاق رتباط دلال حصائ مصادر ضغوط نفسيه توافق زواج دا معلمين. تعلق مصادر ضغوط نفسيه نبات توافق زواج دا جنسينء ان مصادر متنبئه هي: ضغوط اسريه. ضغوط شخصيه. ضغوط الاجتماعيه. تنب ضغوط عمل توافق زواج دا معلمين. (ال مصادر ضغوط نفسيه توافق زواجي. معلم"
901,ARPD,finalpdfs/239.pdf,['AUTH_00168'],"هدفت الدراسه التعرف الا القدره التنبؤيه لمركز الضبط وبعض المتغيرات ual) والمؤهل العلميء Badly والتخصص) في التعب العقلا. لدا ales ومعلمات لواء الرمثاء حيث تكونت عينه الدراسه من )234( معلما ومعلمه. منهم (134) Lalas و(100) doles تم اختيارهم بالطريقه المتيسره. تم استخدام مقياسينء احدهما للتعب العقليء والاخر لمركز الضبط. اشارت نتائج الدراسه الا ان مستوا التعب العقلي بشكل عام كان متوسطا لدا افراد عينه الدراسه. كما تبين ان الذكور اكثر تعبا من الاناث. وان اصحاب المؤهلات العلميه (ماجستير فاكثر). واصحاب الخبرات الطويله. ومدرسي المواد العلميه اكثر تعبا من غيرهم. كما تبين ان النمط السائد لدا افراد عينه الدراسه هو مركز الضبط الخارجيء وتبين كذلك ان مركز الضبط الداخلي هو السائد لدا كل من: الذكور. وحمله المؤهل العلمي الاقل من الماجستيرء واصحاب الخبرات الطويله. فيما يسود نمط مركز الضبط الخارجي. لدا كل من: الاناث, وحمله الماجستير فاكثر. واصحاب الخبرات المتوسطه. والتخصصات العلميه. وافرزت gilt تحليل الانحدار ball التدريجي (Stepwise) ان مركز الضبطء والجنسء والتخصص فسرت مجتمعه ما قيمته ) 26.9( من التباين في التعب العقلي. حيث تبين ان مركز الضبط يفسر ما قيمته ) 17.3( من التباين في التعب العقلي. فيما يفسر الجنس ) 6.1( والتخصص ) 3.5( من التباين في التعب العقلي. (ال التعب العقلي. مركز الضبط الداخلي. مركز الضبط","هدف دراسه تعرف قدره تنبؤيه مركز ضبط متغير ual) مؤهل علميء Badly تخصص) تعب عقلا. دا ales معلم واء رمثاء كونت دراسه )234( معلم معلمه. (134) Lalas (100) doles تم ختيار طريقه متيسره. تم استخدام مقياسينء حد تعب عقليء اخر مركز ضبط. اشار تائج دراسه ان مستو تعب عقل شكل عام متوسط دا فراد دراسه. ان ذكور كثر عب اناث. ان صحاب مؤهل علميه (ماجستير اكثر). صحاب خبر طويله. مدرس مواد علميه كثر عب غيرهم. ان نمط سائد دا فراد دراسه مركز ضبط خارجيء ان مركز ضبط داخل سائد دا من: ذكور. حمل مؤهل علم اقل الماجستيرء صحاب خبر طويله. سود مط مركز ضبط خارجي. دا من: اناث, حمل ماجستير اكثر. صحاب خبر متوسطه. تخصص علميه. افرز gilt حليل انحدار ball تدريج (Stepwise) ان مركز ضبطء جنسء تخصص سر مجتمع قيم ) 26.9( تبا تعب عقلي. ان مركز ضبط فسر قيم ) 17.3( تبا تعب عقلي. فسر جنس ) 6.1( تخصص ) 3.5( تبا تعب عقلي. (ال تعب عقلي. مركز ضبط داخلي. مركز ضبط"
277,ARPD,finalpdfs/164.pdf,['AUTH_00021'],هدفت هذه الدراسه الا الكشف عن نسبه انتشار اضطراب الاكتئاب الجسيم لدا طلبه الجامعات الاردنيه وميكانيزمات الدفاع المتنبئه به. ولتحقيق اهداف الدراسه. استخدم مقياس (DSQ-28) لميكانيزمات الدفاع. وطور مقياس اضطراب الاكتئاب الجسيم. تكونت عينه الدراسه من )1270( LiL وطالبه من طلبه الجامعات الاردنيه. واظهرت نتائج الدراسه ان نسبه انتشار اضطراب الاكتكاب الجسيم لدا الطلبه بلغت )1 الاكتئاب الجسيم: ميكانيزمات ip last) طلبه الجامعات,هدف دراسه كشف سب نتشار ضطراب اكتئاب جسيم دا طلب جامع اردنيه وميكانيزمات دفاع متنبئه ه. حقيق هداف دراسه. ستخدم مقياس (DSQ-28) لميكانيزمات دفاع. طور مقياس ضطراب اكتئاب جسيم. كونت دراسه )1270( LiL طالب طلب جامع اردنيه. اظهر تائج دراسه ان سب نتشار ضطراب اكتكاب جسيم دا طلبه لغت )1 اكتئاب جسيم: ميكانيزمات ip last) طلب جامع
